date,value
2022-10-13,2144086.005500009
2022-10-14,2101671.2786000096
2022-10-15,2101671.2786000096
2022-10-16,2101671.2786000096
2022-10-17,2116250.0142000094
2022-10-18,2116242.1124000098
2022-10-19,2102873.0293000094
2022-10-20,2131726.333000009
2022-10-21,2166632.844000009
2022-10-22,2166632.844000009
2022-10-23,2166632.844000009
2022-10-24,2120801.00100001
2022-10-25,2153034.7061000094
2022-10-26,2199873.8251000093
2022-10-27,2163484.6220000098
2022-10-28,2196976.7645000103
2022-10-29,2196976.7645000103
2022-10-30,2196976.7645000103
2022-10-31,2198631.396600009
2022-11-01,2218347.3331000106
2022-11-02,2143766.9669000087
2022-11-03,2166285.8421000084
2022-11-04,2229754.1311000097
2022-11-05,2229754.1311000097
2022-11-06,2229754.1311000097
2022-11-07,2280216.7196000097
2022-11-08,2299575.5280000097
2022-11-09,2210770.151400009
2022-11-10,2256489.37900001
2022-11-11,2292945.60790001
2022-11-12,2292945.60790001
2022-11-13,2292945.60790001
2022-11-14,2276593.17000001
2022-11-15,2311658.9825000106
2022-11-16,2264233.30040001
2022-11-17,2269359.440100009
2022-11-18,2263698.036900009
2022-11-19,2263698.036900009
2022-11-20,2263698.036900009
2022-11-21,2246746.95090001
2022-11-22,2256193.3134000087
2022-11-23,2253863.141700009
2022-11-24,2253863.141700009
2022-11-25,2253532.0221000086
2022-11-26,2253532.0221000086
2022-11-27,2253532.0221000086
2022-11-28,2213368.6628000094
2022-11-29,2244340.38070001
2022-11-30,2318297.0915000094
2022-12-01,2337984.29460001
2022-12-02,2370592.188100009
2022-12-03,2370592.188100009
2022-12-04,2370592.188100009
2022-12-05,2329896.013900012
2022-12-06,2283758.9922000105
2022-12-07,2267764.218400011
2022-12-08,2313353.3950000093
2022-12-09,2275206.3464000113
2022-12-10,2275206.3464000113
2022-12-11,2275206.3464000113
2022-12-12,2304923.0993000106
2022-12-13,2328971.906400011
2022-12-14,2313539.392900011
2022-12-15,2245650.1650000107
2022-12-16,2238983.3488000114
2022-12-17,2238983.3488000114
2022-12-18,2238983.3488000114
2022-12-19,2181796.6527000107
2022-12-20,2219333.717700012
2022-12-21,2270896.328500012
2022-12-22,2260381.393900011
2022-12-23,2261382.8133000107
2022-12-24,2261382.8133000107
2022-12-25,2261382.8133000107
2022-12-26,2261382.8133000107
2022-12-27,2283146.9451000113
2022-12-28,2229875.1717000105
2022-12-29,2310010.86790001
2022-12-30,2315507.636500011
2022-12-31,2315507.636500011
2023-01-01,2315507.636500011
2023-01-02,2369553.0340000116
2023-01-03,2411853.0496000107
2023-01-04,2497479.8655000106
2023-01-05,2533382.413100011
2023-01-06,2496579.6006000107
2023-01-07,2496579.6006000107
2023-01-08,2496579.6006000107
2023-01-09,2492341.7548000114
2023-01-10,2556408.279000011
2023-01-11,2582618.1624000114
2023-01-12,2618121.551600011
2023-01-13,2670875.99620001
2023-01-14,2670875.99620001
2023-01-15,2670875.99620001
2023-01-16,2672278.1558000105
2023-01-17,2662167.8481000117
2023-01-18,2605214.183300012
2023-01-19,2556669.345400011
2023-01-20,2624556.423500011
2023-01-21,2624556.423500011
2023-01-22,2624556.423500011
2023-01-23,2655765.4940000116
2023-01-24,2648596.035400011
2023-01-25,2666132.043900012
2023-01-26,2700537.7890000106
2023-01-27,2698159.337400012
2023-01-28,2698159.337400012
2023-01-29,2698159.337400012
2023-01-30,2647722.335600012
2023-01-31,2693013.817000014
2023-02-01,2790380.8925000136
2023-02-02,2852862.076000012
2023-02-03,2794475.616200013
2023-02-04,2794475.616200013
2023-02-05,2794475.616200013
2023-02-06,2741444.9561000136
2023-02-07,2777566.835700014
2023-02-08,2726814.116200014
2023-02-09,2678985.8215000127
2023-02-10,2613808.353100014
2023-02-11,2613808.353100014
2023-02-12,2613808.353100014
2023-02-13,2645835.2962000123
2023-02-14,2690954.8551000124
2023-02-15,2716080.7042000135
2023-02-16,2679974.1173000126
2023-02-17,2648372.011500011
2023-02-18,2648372.011500011
