date,value
2023-02-16,2783337.346599976
2023-02-17,2770948.666099977
2023-02-18,2770948.666099977
2023-02-19,2770948.666099977
2023-02-20,2770948.666099977
2023-02-21,2696452.762999979
2023-02-22,2708373.9746999773
2023-02-23,2699610.150699978
2023-02-24,2654897.9767999803
2023-02-25,2654897.9767999803
2023-02-26,2654897.9767999803
2023-02-27,2692526.572099979
2023-02-28,2697111.304299981
2023-03-01,2681725.3243999793
2023-03-02,2693063.4599999785
2023-03-03,2747583.506799977
2023-03-04,2747583.506799977
2023-03-05,2747583.506799977
2023-03-06,2719432.6679999772
2023-03-07,2659470.6963999756
2023-03-08,2662751.1891999803
2023-03-09,2589022.9784999783
2023-03-10,2541692.522499976
2023-03-11,2541692.522499976
2023-03-12,2541692.522499976
2023-03-13,2535405.960499977
2023-03-14,2564837.330999976
2023-03-15,2523489.6477999757
2023-03-16,2570839.429099974
2023-03-17,2528318.247299973
2023-03-18,2528318.247299973
2023-03-19,2528318.247299973
2023-03-20,2548505.6722999746
2023-03-21,2597840.867799975
2023-03-22,2534255.0690999757
2023-03-23,2547721.8640999775
2023-03-24,2549509.3376999786
2023-03-25,2549509.3376999786
2023-03-26,2549509.3376999786
2023-03-27,2554576.4759999774
2023-03-28,2541172.278599978
2023-03-29,2596575.2857999774
2023-03-30,2613470.846099976
2023-03-31,2645982.908399975
2023-04-01,2645982.908399975
2023-04-02,2645982.908399975
2023-04-03,2646494.7981999787
2023-04-04,2614385.8495999784
2023-04-05,2597564.6652999767
2023-04-06,2605539.2607999765
2023-04-07,2605539.2607999765
2023-04-08,2605539.2607999765
2023-04-09,2605539.2607999765
2023-04-10,2610080.0583999776
2023-04-11,2650530.235599979
2023-04-12,2634535.2868999764
2023-04-13,2669326.819699976
2023-04-14,2646021.4434999772
2023-04-15,2646021.4434999772
2023-04-16,2646021.4434999772
2023-04-17,2675253.677599977
2023-04-18,2672318.695099978
2023-04-19,2652562.3373999777
2023-04-20,2620654.511649978
2023-04-21,2611805.9894999764
2023-04-22,2611805.9894999764
2023-04-23,2611805.9894999764
2023-04-24,2597471.6995999743
2023-04-25,2542938.3632999756
2023-04-26,2530632.7296999777
2023-04-27,2579976.5451999786
2023-04-28,2616715.75749998
2023-04-29,2616715.75749998
2023-04-30,2616715.75749998
2023-05-01,2599823.501699979
2023-05-02,2557729.3240999808
2023-05-03,2569076.2610999797
2023-05-04,2565973.80349998
2023-05-05,2633338.9720999817
2023-05-06,2633338.9720999817
2023-05-07,2633338.9720999817
2023-05-08,2644186.357699981
2023-05-09,2640669.2171999854
2023-05-10,2650004.1979999817
2023-05-11,2623648.6463999813
2023-05-12,2597089.519399983
2023-05-13,2597089.519399983
2023-05-14,2597089.519399983
2023-05-15,2638281.6822999795
2023-05-16,2595828.2136999792
2023-05-17,2650514.520652979
2023-05-18,2661349.485452981
2023-05-19,2651012.86165298
2023-05-20,2651012.86165298
2023-05-21,2651012.86165298
2023-05-22,2690098.512452982
2023-05-23,2678117.034352979
2023-05-24,2638059.2808529814
2023-05-25,2625598.18295298
2023-05-26,2654279.241452981
2023-05-27,2654279.241452981
2023-05-28,2654279.241452981
2023-05-29,2654279.241452981
2023-05-30,2653869.124552982
2023-05-31,2641943.2980529824
2023-06-01,2672990.6218529805
2023-06-02,2718808.4001529803
2023-06-03,2718808.4001529803
2023-06-04,2718808.4001529803
2023-06-05,2700371.714952981
2023-06-06,2749066.71925298
2023-06-07,2749190.45635298
2023-06-08,2765178.7572529796
2023-06-09,2762251.543152981
2023-06-10,2762251.543152981
2023-06-11,2762251.543152981
2023-06-12,2789842.0308529814
2023-06-13,2831744.7345529823
2023-06-14,2827979.2316529816
2023-06-15,2863491.7664529826
2023-06-16,2858342.359352981
2023-06-17,2858342.359352981
2023-06-18,2858342.359352981
2023-06-19,2858342.359352981
2023-06-20,2813704.360052981
2023-06-21,2803356.405452982
2023-06-22,2791661.3561529787
2023-06-23,2765048.742552979
2023-06-24,2765048.742552979
2023-06-25,2765048.742552979
2023-06-26,2751988.2334529776
2023-06-27,2787200.731952978
2023-06-28,2782677.2858529747
2023-06-29,2808470.597952975
2023-06-30,2846184.1107529765
2023-07-01,2846184.1107529765
2023-07-02,2846184.1107529765
2023-07-03,2881299.583852977
2023-07-04,2881299.583852977
2023-07-05,2855673.810952976
2023-07-06,2801482.6566529763
2023-07-07,2858233.064152977
2023-07-08,2858233.064152977
2023-07-09,2858233.064152977
2023-07-10,2909789.8581529753
2023-07-11,2936150.516852976
2023-07-12,2976167.9188529747
2023-07-13,3023012.009652972
2023-07-14,2988962.979352972
2023-07-15,2988962.979352972
2023-07-16,2988962.979352972
2023-07-17,3011472.831452973
2023-07-18,3032285.448552975
2023-07-19,3034850.0244529746
2023-07-20,2998822.3931529755
2023-07-21,2995192.678952978
2023-07-22,2995192.678952978
2023-07-23,2995192.678952978
2023-07-24,3004348.5228529754
2023-07-25,3010995.0506529766
2023-07-26,3034237.854652978
2023-07-27,2993933.145052973
2023-07-28,3059305.129452972
2023-07-29,3059305.129452972
2023-07-30,3059305.129452972
2023-07-31,3125377.1248529702
2023-08-01,3102860.529952971
2023-08-02,3036190.65623897
2023-08-03,3046662.808252969
2023-08-04,3025925.294852969
2023-08-05,3025925.294852969
2023-08-06,3025925.294852969
2023-08-07,2999989.4647529684
2023-08-08,3016604.060652969
2023-08-09,3014501.180552969
2023-08-10,2995767.05555297
2023-08-11,2978402.6865529697
2023-08-12,2978402.6865529697
2023-08-13,2978402.6865529697
2023-08-14,2982544.854352969
2023-08-15,2912959.3534529707
2023-08-16,2883618.3130529714
2023-08-17,2859489.70835297
2023-08-18,2863635.1328529664
2023-08-19,2863635.1328529664
2023-08-20,2863635.1328529664
2023-08-21,2895461.7876529656
2023-08-22,2868389.781852966
2023-08-23,2909367.8877029666
2023-08-24,2880145.39085297
2023-08-25,2897566.8647529692
2023-08-26,2897566.8647529692
2023-08-27,2897566.8647529692
2023-08-28,2937879.3615529696
2023-08-29,3001915.3798529673
2023-08-30,3013211.7236529663
2023-08-31,2995255.4843529714
2023-09-01,3022852.811152966
2023-09-02,3022852.811152966
2023-09-03,3022852.811152966
2023-09-04,3022852.811152966
